Anunciante,Bloco de anúncios,Data,Tamanho do criativo,ID do anunciante,ID do bloco de anúncios,Total de impressões,Total de cliques,Receita total de CPM e de CPC (R$)
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,970 x 250,4597768744,",10869286,11238766,21719551231,",16,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,970 x 90,4597768744,",10869286,11238766,21719551231,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,Nativo,4597768744,",10869286,11238766,21719551231,",185,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),2/1/2024,320 x 100,4597768744,",10869286,11238766,21719551231,22834993604,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),2/1/2024,320 x 50,4597768744,",10869286,11238766,21719551231,22834993604,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),2/1/2024,728 x 90,4597768744,",10869286,11238766,21719551231,22834993604,",118,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),2/1/2024,970 x 90,4597768744,",10869286,11238766,21719551231,22834993604,",208,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428) » outstream (22691595906),2/1/2024,300 x 250,4597768744,",10869286,11238766,21719551231,21814456428,22691595906,",7,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,4597768744,",10869286,11238766,17743246,",9347,17,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 600,4597768744,",10869286,11238766,17743246,",143,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,320 x 50,4597768744,",10869286,11238766,17743246,",507,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,728 x 90,4597768744,",10869286,11238766,17743246,",319,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,970 x 250,4597768744,",10869286,11238766,17743246,",2439,5,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,970 x 90,4597768744,",10869286,11238766,17743246,",214,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,Nativo,4597768744,",10869286,11238766,17743246,",48,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,300 x 100,4597768744,",10869286,11238766,17743246,22834637230,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,320 x 100,4597768744,",10869286,11238766,17743246,22834637230,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,320 x 50,4597768744,",10869286,11238766,17743246,22834637230,",337,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,728 x 90,4597768744,",10869286,11238766,17743246,22834637230,",5908,3,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,970 x 90,4597768744,",10869286,11238766,17743246,22834637230,",5238,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,300 x 250,4597768744,",10869286,11238766,17743246,21813304676,",760,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,300 x 600,4597768744,",10869286,11238766,17743246,21813304676,",2097,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,320 x 50,4597768744,",10869286,11238766,17743246,21813304676,",16,0,"R$0,00 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766),2/1/2024,300 x 250,633435286,",10869286,11238766,",15,0,"R$0,06 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766),2/1/2024,320 x 50,633435286,",10869286,11238766,",7,0,"R$0,03 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),2/1/2024,728 x 90,633435286,",10869286,11238766,22834406532,",1,0,"R$0,00 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),2/1/2024,728 x 90,633435286,",10869286,11238766,21723566961,22835570053,",5,0,"R$0,02 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/1/2024,300 x 250,633435286,",10869286,11238766,21723566961,21814819361,22691595912,",1,0,"R$0,00 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),2/1/2024,480 x 360v,633435286,",10869286,11238766,21720229610,",2,0,"R$0,03 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 250,633435286,",10869286,11238766,21737767482,",215,0,"R$0,82 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,320 x 50,633435286,",10869286,11238766,21737767482,",197,0,"R$0,75 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/1/2024,300 x 250,633435286,",10869286,11238766,21737767482,21823750911,22691595915,",2,0,"R$0,01 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » indica (22674207097),2/1/2024,300 x 250,633435286,",10869286,11238766,22674207097,",1,0,"R$0,00 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,",3918,9,"R$14,89 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 600,633435286,",10869286,11238766,21268726,",2,0,"R$0,01 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,320 x 50,633435286,",10869286,11238766,21268726,",5465,6,"R$20,77 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,22678504715,22678108642,",12144,25,"R$46,15 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,320 x 50,633435286,",10869286,11238766,21268726,22678504715,22678108642,",25168,13,"R$95,64 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/1/2024,728 x 90,633435286,",10869286,11238766,21268726,22834992269,",44,0,"R$0,17 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,21725415585,22475149105,",210,0,"R$0,80 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » anchor (22835571571),2/1/2024,728 x 90,633435286,",10869286,11238766,21268726,21725415585,22475149105,22835571571,",28,0,"R$0,11 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",431,0,"R$1,64 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/1/2024,480 x 360v,633435286,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",24,0,"R$0,36 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,21725415585,22667687894,",2,0,"R$0,01 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),2/1/2024,320 x 50,633435286,",10869286,11238766,21268726,21725415585,22667687894,",1,0,"R$0,00 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,21725415585,22503128490,",3669,10,"R$13,94 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,320 x 50,633435286,",10869286,11238766,21268726,21725415585,22503128490,",4755,4,"R$18,07 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),2/1/2024,728 x 90,633435286,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",28,0,"R$0,11 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/1/2024,480 x 360v,633435286,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",28,0,"R$0,43 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,21725415585,22462745544,",771,0,"R$2,93 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,320 x 50,633435286,",10869286,11238766,21268726,21725415585,22462745544,",1471,1,"R$5,59 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),2/1/2024,728 x 90,633435286,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",4,0,"R$0,02 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/1/2024,480 x 360v,633435286,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",2,0,"R$0,03 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,21814348402,22691595903,",8,0,"R$0,03 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,300 x 250,633435286,",10869286,11238766,21268726,22893451057,",1,0,"R$0,00 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » story (22871019115),2/1/2024,320 x 50,633435286,",10869286,11238766,21268726,22871019115,",2,1,"R$0,01 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,300 x 250,633435286,",10869286,11238766,21722702436,",71,0,"R$0,27 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,320 x 50,633435286,",10869286,11238766,21722702436,",62,0,"R$0,24 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),2/1/2024,728 x 90,633435286,",10869286,11238766,21722702436,22835337900,",8,0,"R$0,03 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,300 x 250,633435286,",10869286,11238766,21719551231,",252,0,"R$0,96 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,320 x 50,633435286,",10869286,11238766,21719551231,",241,0,"R$0,92 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),2/1/2024,728 x 90,633435286,",10869286,11238766,21719551231,22834993604,",1,0,"R$0,00 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428) » outstream (22691595906),2/1/2024,300 x 250,633435286,",10869286,11238766,21719551231,21814456428,22691595906,",10,0,"R$0,04 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,633435286,",10869286,11238766,17743246,",125,0,"R$0,48 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,320 x 50,633435286,",10869286,11238766,17743246,",6,0,"R$0,02 "
CASAS BAHIA - 33.041.260/0652-90,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,728 x 90,633435286,",10869286,11238766,17743246,22834637230,",14,0,"R$0,05 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766),2/1/2024,300 x 250,22369606,",10869286,11238766,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766),2/1/2024,320 x 50,22369606,",10869286,11238766,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,300 x 250,22369606,",10869286,11238766,21723566961,",5,0,"R$0,02 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,300 x 250v,22369606,",10869286,11238766,21723566961,",21,0,"R$0,72 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,320 x 50,22369606,",10869286,11238766,21723566961,",7,0,"R$0,03 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,728 x 90,22369606,",10869286,11238766,21723566961,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,970 x 90,22369606,",10869286,11238766,21723566961,",2,0,"R$0,01 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/1/2024,300 x 250v,22369606,",10869286,11238766,21723566961,21814819361,22691595912,",4,0,"R$0,11 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 250,22369606,",10869286,11238766,21737767482,",5,0,"R$0,02 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 250v,22369606,",10869286,11238766,21737767482,",8,0,"R$0,27 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,320 x 50,22369606,",10869286,11238766,21737767482,",4,0,"R$0,01 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 250,22369606,",10869286,11238766,21268726,",322,1,"R$1,19 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,",390,0,"R$13,90 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 600,22369606,",10869286,11238766,21268726,",3,0,"R$0,01 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,320 x 50,22369606,",10869286,11238766,21268726,",208,0,"R$0,77 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,728 x 90,22369606,",10869286,11238766,21268726,",8,0,"R$0,03 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,970 x 90,22369606,",10869286,11238766,21268726,",8,0,"R$0,03 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,300 x 250,22369606,",10869286,11238766,21268726,22678504715,22678108642,",366,0,"R$1,35 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,22678504715,22678108642,",464,1,"R$16,42 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » colunas (22678504715) » jamildo (22678108642),2/1/2024,320 x 50,22369606,",10869286,11238766,21268726,22678504715,22678108642,",249,2,"R$0,92 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,300 x 250,22369606,",10869286,11238766,21268726,21725415585,22475149105,",77,0,"R$0,28 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,21725415585,22475149105,",150,0,"R$5,36 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,320 x 50,22369606,",10869286,11238766,21268726,21725415585,22475149105,",21,0,"R$0,08 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,728 x 90,22369606,",10869286,11238766,21268726,21725415585,22475149105,",2,0,"R$0,01 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105),2/1/2024,970 x 90,22369606,",10869286,11238766,21268726,21725415585,22475149105,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",9,0,"R$0,33 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/1/2024,480 x 360v,22369606,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",3,0,"R$0,12 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,300 x 250,22369606,",10869286,11238766,21268726,21725415585,22503128490,",162,0,"R$0,60 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,21725415585,22503128490,",243,1,"R$8,62 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,300 x 600,22369606,",10869286,11238766,21268726,21725415585,22503128490,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,320 x 50,22369606,",10869286,11238766,21268726,21725415585,22503128490,",126,2,"R$0,47 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,970 x 90,22369606,",10869286,11238766,21268726,21725415585,22503128490,",2,0,"R$0,01 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/1/2024,480 x 360v,22369606,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",1,0,"R$0,04 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 250,22369606,",10869286,11238766,21268726,21725415585,22462745544,",105,0,"R$0,39 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,21725415585,22462745544,",108,0,"R$3,91 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,320 x 50,22369606,",10869286,11238766,21268726,21725415585,22462745544,",75,0,"R$0,28 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,970 x 90,22369606,",10869286,11238766,21268726,21725415585,22462745544,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/1/2024,480 x 360v,22369606,",10869286,11238766,21268726,21814348402,",3,0,"R$0,12 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,21814348402,22691595903,",10,0,"R$0,35 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,300 x 250,22369606,",10869286,11238766,21268726,22893451057,",2,0,"R$0,01 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,300 x 250v,22369606,",10869286,11238766,21268726,22893451057,",2,0,"R$0,08 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,300 x 250,22369606,",10869286,11238766,21722702436,",8,0,"R$0,03 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,300 x 250v,22369606,",10869286,11238766,21722702436,",7,0,"R$0,21 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,320 x 50,22369606,",10869286,11238766,21722702436,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,728 x 90,22369606,",10869286,11238766,21722702436,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,970 x 90,22369606,",10869286,11238766,21722702436,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,300 x 250,22369606,",10869286,11238766,21719551231,",17,0,"R$0,06 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,300 x 250v,22369606,",10869286,11238766,21719551231,",18,0,"R$0,65 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,320 x 50,22369606,",10869286,11238766,21719551231,",12,0,"R$0,04 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428) » outstream (22691595906),2/1/2024,300 x 250v,22369606,",10869286,11238766,21719551231,21814456428,22691595906,",1,0,"R$0,02 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,22369606,",10869286,11238766,17743246,",4,0,"R$0,01 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250v,22369606,",10869286,11238766,17743246,",21,1,"R$0,82 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,320 x 50,22369606,",10869286,11238766,17743246,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros (10869286) » ne_10 (11238766) » tv_jornal_interior (21743681688),2/1/2024,320 x 50,22369606,",10869286,11238766,21743681688,",1,0,"R$0,00 "
CLARO S.A. / 0001-47,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),2/1/2024,480 x 360v,22369606,",12014326,21240886,21818538935,",2,0,"R$0,08 "
CLEVER GESTL LTDA,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,300 x 350,4785892703,",10869286,11238766,21723566961,",2285,1809,"R$0,00 "
CLEVER GESTL LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 350,4785892703,",10869286,11238766,21268726,",16465,13700,"R$0,00 "
CLEVER GESTL LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),2/1/2024,300 x 350,4785892703,",10869286,11238766,21268726,21725415585,22503128490,",2970,2508,"R$0,00 "
CLEVER GESTL LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 350,4785892703,",10869286,11238766,21268726,21725415585,22462745544,",153,0,"R$0,00 "
